tourney_id;tourney_name;tourney_date;match_num;winner_id;winner_name;winner_hand;winner_ht;winner_ioc;winner_age;loser_id;loser_name;loser_hand;loser_ht;loser_ioc;loser_age;score;minutes;winner_rank;winner_rank_points;loser_rank;loser_rank_points
2022-0404;Indian Wells Masters;20220307;254;134770;Casper Ruud;R;183;NOR;24;111153;Christopher Eubanks;R;201;USA;26;7-6(5) 6-2;82;8;3915;157;380
2022-0404;Indian Wells Masters;20220307;253;126610;Matteo Berrettini;R;196;ITA;25;208029;Holger Rune;R;185;DEN;26;6-3 4-6 6-4;122;6;4928;86;750
2022-0404;Indian Wells Masters;20220307;252;144750;Lloyd Harris;R;193;RSA;25;105487;Facundo Bagnis;L;183;ARG;32;6-3 4-6 6-3;118;32;1393;82;781
2022-0404;Indian Wells Masters;20220307;251;200175;Miomir Kecmanovic;R;183;SRB;25;105227;Marin Cilic;R;198;CRO;33;6-7(7) 6-3 7-6(6);172;61;921;24;1785
2022-0404;Indian Wells Masters;20220307;250;122298;Botic Van De Zandschulp;R;188;NED;25;200000;Felix Auger Aliassime;R;193;CAN;26;7-6(4) 6-7(4) 6-3;195;47;1096;9;3883
2022-0404;Indian Wells Masters;20220307;249;144719;Jaume Munar;R;183;ESP;25;105807;Pablo Carreno Busta;R;188;ESP;26;4-6 6-4 7-6(4);178;99;675;16;2220
2022-0404;Indian Wells Masters;20220307;248;126203;Taylor Fritz;R;193;USA;25;111794;Kamil Majchrzak;R;183;POL;25;6-1 6-1;57;20;2010;75;823
2022-0404;Indian Wells Masters;20220307;247;200282;Alex De Minaur;R;183;AUS;23;105357;John Millman;R;183;AUS;32;7-6(4) 6-3;100;31;1451;77;818
2022-0404;Indian Wells Masters;20220307;246;126205;Tommy Paul;R;185;USA;25;100644;Alexander Zverev;R;198;GER;26;6-2 4-6 7-6(2);137;39;1252;3;7515
2022-0404;Indian Wells Masters;20220307;245;126094;Andrey Rublev;R;188;RUS;25;136440;Dominik Koepfer;L;180;GER;26;7-5 6-4;105;7;4590;51;1054
2022-0404;Indian Wells Masters;20220307;244;126207;Frances Tiafoe;R;188;USA;24;206909;Brandon Nakashima;R;185;USA;26;6-4 6-4;89;30;1463;80;793
2022-0404;Indian Wells Masters;20220307;243;105449;Steve Johnson;R;188;USA;32;106234;Aslan Karatsev;R;185;RUS;26;7-6(5) 6-4;105;115;594;22;1933
2022-0404;Indian Wells Masters;20220307;242;128034;Hubert Hurkacz;R;196;POL;25;106214;Oscar Otte;R;196;GER;26;6-3 3-6 6-3;102;11;3468;76;818
2022-0404;Indian Wells Masters;20220307;241;106043;Diego Schwartzman;R;170;ARG;25;200325;Emil Ruusuvuori;R;188;FIN;26;5-7 6-3 6-3;162;14;2660;70;876
2022-0404;Indian Wells Masters;20220307;240;104545;John Isner;R;206;USA;36;105023;Sam Querrey;R;198;USA;34;7-6(6) 7-6(2);87;23;1801;114;595
2022-0404;Indian Wells Masters;20220307;239;122330;Alexander Bublik;R;196;KAZ;25;104918;Andy Murray;R;190;GBR;34;7-6(9) 6-3;121;33;1391;88;733
2022-0404;Indian Wells Masters;20220307;238;105777;Grigor Dimitrov;R;188;BUL;25;111442;Jordan Thompson;R;183;AUS;26;7-6(3) 6-2;100;35;1381;78;800
2022-0404;Indian Wells Masters;20220307;236;207830;Tomas Machac;R;183;CZE;25;200615;Alexei Popyrin;R;196;AUS;26;6-3 7-5;104;158;379;89;721
2022-0404;Indian Wells Masters;20220307;235;105936;Filip Krajinovic;R;185;SRB;30;105583;Dusan Lajovic;R;180;SRB;31;7-5 4-6 6-1;121;40;1212;44;1126
2022-0404;Indian Wells Masters;20220307;232;111456;Mackenzie Mcdonald;R;178;USA;25;105916;Marton Fucsovics;R;188;HUN;30;7-6(11) 7-5;142;59;976;48;1082
2022-0404;Indian Wells Masters;20220307;231;200670;J J Wolf;R;183;USA;24;200384;Hugo Gaston;L;173;FRA;26;7-5 6-4;92;209;274;68;887
2022-0404;Indian Wells Masters;20220307;228;124079;Pedro Martinez;R;185;ESP;25;105311;Joao Sousa;R;185;POR;32;6-4 7-5;128;49;1072;85;762
2022-0404;Indian Wells Masters;20220307;227;104926;Fabio Fognini;R;178;ITA;34;104665;Pablo Andujar;R;180;ESP;36;3-6 6-3 6-3;126;36;1359;69;885
2022-0404;Indian Wells Masters;20220307;224;202385;Jenson Brooksby;R;188;USA;25;106148;Roberto Carballes Baena;R;183;ESP;26;6-1 6-4;87;43;1153;73;836
2022-0404;Indian Wells Masters;20220307;223;106058;Jack Sock;R;185;USA;25;207678;Juan Manuel Cerundolo;L;183;ARG;26;6-1 6-1;64;147;429;119;561
2022-0404;Indian Wells Masters;20220307;220;200624;Sebastian Korda;R;196;USA;25;106423;Thanasi Kokkinakis;R;196;AUS;26;6-3 6-4;89;38;1289;97;681
2022-0404;Indian Wells Masters;20220307;219;105948;Federico Coria;R;180;ARG;25;104655;Pablo Cuevas;R;180;URU;36;6-4 7-6(5);102;65;906;104;635
2022-0404;Indian Wells Masters;20220307;216;207518;Lorenzo Musetti;R;185;ITA;20;106218;Marcos Giron;R;180;USA;26;6-3 7-5;99;56;1000;55;1001
2022-0404;Indian Wells Masters;20220307;215;200221;Alejandro Davidovich Fokina;R;183;ESP;25;106432;Borna Coric;R;188;CRO;26;6-7(5) 6-0 7-5;143;45;1115;167;349
2022-0404;Indian Wells Masters;20220307;212;111513;Laslo Djere;R;188;SRB;25;126952;Soon Woo Kwon;R;180;KOR;25;2-6 6-3 6-4;120;52;1041;64;906
2022-0404;Indian Wells Masters;20220307;211;126127;Benjamin Bonzi;R;185;FRA;25;126239;Arthur Rinderknech;R;196;FRA;26;6-3 7-5;81;62;909;57;986
2022-0404;Indian Wells Masters;20220307;208;106401;Nick Kyrgios;R;193;AUS;25;202104;Sebastian Baez;R;170;ARG;25;6-4 6-0;72;132;493;60;965
2022-0404;Indian Wells Masters;20220307;207;111153;Christopher Eubanks;R;201;USA;25;202195;Maxime Cressy;R;198;USA;26;5-7 7-6(8) 6-4;152;157;380;72;852
2022-0404;Indian Wells Masters;20220307;204;208029;Holger Rune;R;185;DEN;25;200005;Ugo Humbert;L;188;FRA;26;6-3 6-2;60;86;750;42;1178
2022-0404;Indian Wells Masters;20220307;203;105487;Facundo Bagnis;L;183;ARG;32;105967;Henri Laaksonen;R;185;SUI;26;6-3 7-6(4);92;82;781;87;741
2022-0404;Indian Wells Masters;20220307;200;200175;Miomir Kecmanovic;R;183;SRB;25;106281;Liam Broady;L;183;GBR;25;6-4 4-6 6-4;133;61;921;124;528
2022-0404;Indian Wells Masters;20220307;199;122298;Botic Van De Zandschulp;R;188;NED;25;105815;Tennys Sandgren;R;188;USA;26;6-4 6-2;76;47;1096;153;396
2022-0404;Indian Wells Masters;20220307;196;144719;Jaume Munar;R;183;ESP;25;209992;Juncheng Shang;U;;CHN;17;6-3 6-4;100;99;675;543;56
2022-0404;Indian Wells Masters;20220307;195;111794;Kamil Majchrzak;R;183;POL;24;105379;Aljaz Bedene;R;181;SLO;32;6-1 7-5;68;75;823;133;485
2022-0404;Indian Wells Masters;20220307;192;105357;John Millman;R;183;AUS;32;105526;Jan Lennard Struff;R;193;GER;26;7-6(6) 6-4;93;77;818;58;984
2022-0404;Indian Wells Masters;20220307;191;126205;Tommy Paul;R;185;USA;25;105062;Mikhail Kukushkin;R;183;KAZ;34;6-4 6-4;90;39;1252;154;386
2022-0404;Indian Wells Masters;20220307;188;136440;Dominik Koepfer;L;180;GER;25;105332;Benoit Paire;R;196;FRA;32;2-6 7-5 6-4;141;51;1054;53;1040
2022-0404;Indian Wells Masters;20220307;187;206909;Brandon Nakashima;R;185;USA;25;105173;Adrian Mannarino;L;183;FRA;33;6-2 7-6(4);99;80;793;66;904
2022-0404;Indian Wells Masters;20220307;184;105449;Steve Johnson;R;188;USA;32;127157;Daniel Altmaier;R;191;GER;26;6-3 7-6(3);103;115;594;79;797
2022-0404;Indian Wells Masters;20220307;183;106214;Oscar Otte;R;196;GER;25;104755;Richard Gasquet;R;185;FRA;35;6-2 1-6 6-3;94;76;818;81;782
2022-0404;Indian Wells Masters;20220307;180;200325;Emil Ruusuvuori;R;188;FIN;25;104259;Philipp Kohlschreiber;R;178;GER;38;6-3 6-3;85;70;876;136;478
2022-0404;Indian Wells Masters;20220307;179;105023;Sam Querrey;R;198;USA;34;134868;Tallon Griekspoor;R;188;NED;26;6-7(3) 6-2 6-4;111;114;595;54;1024
2022-0404;Indian Wells Masters;20220307;176;104918;Andy Murray;R;190;GBR;34;106121;Taro Daniel;R;191;JPN;25;1-6 6-2 6-4;118;88;733;106;625
2022-0404;Indian Wells Masters;20220307;175;111442;Jordan Thompson;R;183;AUS;25;105676;David Goffin;R;180;BEL;31;4-6 7-5 7-6(3);164;78;800;71;861
2022-0403;Miami Masters;20220321;300;207989;Carlos Alcaraz;R;185;ESP;25;134770;Casper Ruud;R;183;NOR;25;7-5 6-4;112;16;2414;8;3870
2022-0403;Miami Masters;20220321;299;207989;Carlos Alcaraz;R;185;ESP;25;128034;Hubert Hurkacz;R;196;POL;25;7-6(5) 7-6(2);122;16;2414;10;3513
2022-0403;Miami Masters;20220321;298;134770;Casper Ruud;R;183;NOR;24;202103;Francisco Cerundolo;R;185;ARG;26;6-4 6-1;94;8;3870;103;668
2022-0403;Miami Masters;20220321;297;128034;Hubert Hurkacz;R;196;POL;24;106421;Daniil Medvedev;R;198;RUS;25;7-6(7) 6-3;123;10;3513;2;8410
2022-0403;Miami Masters;20220321;296;207989;Carlos Alcaraz;R;185;ESP;25;200175;Miomir Kecmanovic;R;183;SRB;26;6-7(5) 6-3 7-6(5);143;16;2414;48;1056
2022-0403;Miami Masters;20220321;295;202103;Francisco Cerundolo;R;185;ARG;25;206173;Jannik Sinner;R;188;ITA;26;4-1 RET;22;103;668;11;3474
2022-0403;Miami Masters;20220321;294;134770;Casper Ruud;R;183;NOR;24;100644;Alexander Zverev;R;198;GER;26;6-3 1-6 6-3;98;8;3870;4;7025
2022-0403;Miami Masters;20220321;293;106421;Daniil Medvedev;R;198;RUS;24;202385;Jenson Brooksby;R;188;USA;26;7-5 6-1;78;2;8410;39;1195
2022-0403;Miami Masters;20220321;292;128034;Hubert Hurkacz;R;196;POL;24;144750;Lloyd Harris;R;193;RSA;25;7-6(3) 6-2;89;10;3513;44;1101
2022-0403;Miami Masters;20220321;291;207989;Carlos Alcaraz;R;185;ESP;25;126774;Stefanos Tsitsipas;R;193;GRE;26;7-5 6-3;110;16;2414;5;6070
2022-0403;Miami Masters;20220321;290;200175;Miomir Kecmanovic;R;183;SRB;25;126203;Taylor Fritz;R;193;USA;26;3-6 6-1 6-4;126;48;1056;13;2920
2022-0403;Miami Masters;20220321;289;206173;Jannik Sinner;R;188;ITA;25;106401;Nick Kyrgios;R;193;AUS;26;7-6(3) 6-3;99;11;3474;102;673
2022-0403;Miami Masters;20220321;288;202103;Francisco Cerundolo;R;185;ARG;25;126207;Frances Tiafoe;R;188;USA;25;6-7(2) 7-6(3) 6-2;156;103;668;31;1453
2022-0403;Miami Masters;20220321;287;134770;Casper Ruud;R;183;NOR;24;111815;Cameron Norrie;L;188;GBR;26;6-3 6-4;92;8;3870;12;3395
2022-0403;Miami Masters;20220321;286;100644;Alexander Zverev;R;198;GER;25;106423;Thanasi Kokkinakis;R;196;AUS;26;6-4 6-4;96;4;7025;97;700
2022-0403;Miami Masters;20220321;285;106421;Daniil Medvedev;R;198;RUS;24;124079;Pedro Martinez;R;185;ESP;26;6-3 6-4;84;2;8410;47;1077
2022-0403;Miami Masters;20220321;284;202385;Jenson Brooksby;R;188;USA;25;105138;Roberto Bautista Agut;R;183;ESP;33;6-3 5-7 6-4;179;39;1195;17;2375
2022-0403;Miami Masters;20220321;283;144750;Lloyd Harris;R;193;RSA;25;106415;Yoshihito Nishioka;L;170;JPN;26;7-6(5) 4-6 7-5;154;44;1101;96;705
2022-0403;Miami Masters;20220321;282;128034;Hubert Hurkacz;R;196;POL;24;106234;Aslan Karatsev;R;185;RUS;26;7-5 4-6 6-3;142;10;3513;32;1428
2022-0403;Miami Masters;20220321;281;126774;Stefanos Tsitsipas;R;193;GRE;25;200282;Alex De Minaur;R;183;AUS;23;6-4 6-3;90;5;6070;28;1531
2022-0403;Miami Masters;20220321;280;207989;Carlos Alcaraz;R;185;ESP;25;105227;Marin Cilic;R;198;CRO;33;6-4 6-4;95;16;2414;23;1785
2022-0403;Miami Masters;20220321;279;126203;Taylor Fritz;R;193;USA;25;126205;Tommy Paul;R;185;USA;26;7-6(2) 6-4;93;13;2920;37;1277
2022-0403;Miami Masters;20220321;278;200175;Miomir Kecmanovic;R;183;SRB;25;200624;Sebastian Korda;R;196;USA;26;7-6(4) 6-3;88;48;1056;38;1269
2022-0403;Miami Masters;20220321;277;106401;Nick Kyrgios;R;193;AUS;25;104926;Fabio Fognini;R;178;ITA;34;6-2 6-4;61;102;673;34;1339
2022-0403;Miami Masters;20220321;276;206173;Jannik Sinner;R;188;ITA;25;105807;Pablo Carreno Busta;R;188;ESP;26;5-7 7-5 7-5;191;11;3474;19;2220
2022-0403;Miami Masters;20220321;275;202103;Francisco Cerundolo;R;185;ARG;25;104792;Gael Monfils;R;193;FRA;35;6-2 6-3;69;103;668;24;1723
2022-0403;Miami Masters;20220321;274;126207;Frances Tiafoe;R;188;USA;24;207678;Juan Manuel Cerundolo;L;183;ARG;26;6-3 6-2;65;31;1453;122;541
2022-0403;Miami Masters;20220321;273;134770;Casper Ruud;R;183;NOR;24;122330;Alexander Bublik;R;196;KAZ;26;6-3 6-2;58;8;3870;33;1416
2022-0403;Miami Masters;20220321;272;111815;Cameron Norrie;L;188;GBR;25;200384;Hugo Gaston;L;173;FRA;26;6-3 7-5;115;12;3395;68;877
2022-0403;Miami Masters;20220321;271;106423;Thanasi Kokkinakis;R;196;AUS;25;106045;Denis Kudla;R;180;USA;26;7-6(5) 4-6 7-6(4);167;97;700;84;759
2022-0403;Miami Masters;20220321;270;100644;Alexander Zverev;R;198;GER;25;111456;Mackenzie Mcdonald;R;178;USA;26;6-2 6-2;73;4;7025;54;981
2022-0403;Miami Masters;20220321;269;106421;Daniil Medvedev;R;198;RUS;24;104918;Andy Murray;R;190;GBR;34;6-4 6-2;89;2;8410;85;758
2022-0403;Miami Masters;20220321;268;124079;Pedro Martinez;R;185;ESP;25;106426;Cristian Garin;R;185;CHI;26;7-6(2) 6-2;137;47;1077;30;1466
2022-0403;Miami Masters;20220321;267;202385;Jenson Brooksby;R;188;USA;25;105932;Nikoloz Basilashvili;R;185;GEO;30;6-3 6-1;69;39;1195;20;1916
2022-0403;Miami Masters;20220321;266;105138;Roberto Bautista Agut;R;183;ESP;33;111794;Kamil Majchrzak;R;183;POL;25;6-3 6-3;73;17;2375;75;833
2022-0403;Miami Masters;20220321;265;144750;Lloyd Harris;R;193;RSA;25;133430;Denis Shapovalov;L;185;CAN;26;6-3 6-4;79;44;1101;14;2863
2022-0403;Miami Masters;20220321;264;106415;Yoshihito Nishioka;L;170;JPN;25;105554;Daniel Evans;R;175;GBR;26;3-6 6-4 6-3;138;96;705;27;1567
2022-0403;Miami Masters;20220321;263;106234;Aslan Karatsev;R;185;RUS;25;200005;Ugo Humbert;L;188;FRA;26;7-5 6-2;106;32;1428;45;1098
2022-0403;Miami Masters;20220321;262;128034;Hubert Hurkacz;R;196;POL;24;126239;Arthur Rinderknech;R;196;FRA;26;7-6(5) 6-2;97;10;3513;58;940
2022-0403;Miami Masters;20220321;261;126774;Stefanos Tsitsipas;R;193;GRE;25;200670;J J Wolf;R;183;USA;25;6-4 6-7(5) 6-1;121;5;6070;167;356
2022-0403;Miami Masters;20220321;260;200282;Alex De Minaur;R;183;AUS;23;111442;Jordan Thompson;R;183;AUS;26;6-2 6-3;68;28;1531;78;805
2022-0403;Miami Masters;20220321;259;105227;Marin Cilic;R;198;CRO;33;200615;Alexei Popyrin;R;196;AUS;26;6-0 6-3;53;23;1785;92;711
2022-0403;Miami Masters;20220321;258;207989;Carlos Alcaraz;R;185;ESP;25;105916;Marton Fucsovics;R;188;HUN;25;6-3 6-2;81;16;2414;55;977
2022-0403;Miami Masters;20220321;257;126203;Taylor Fritz;R;193;USA;25;105062;Mikhail Kukushkin;R;183;KAZ;34;6-3 5-7 6-3;126;13;2920;159;369
2022-0403;Miami Masters;20220321;256;126205;Tommy Paul;R;185;USA;25;111575;Karen Khachanov;R;198;RUS;26;6-4 3-6 7-6(3);144;37;1277;25;1623
2022-0403;Miami Masters;20220321;255;200624;Sebastian Korda;R;196;USA;25;105077;Albert Ramos;L;188;ESP;34;4-6 7-6(6) 6-3;160;38;1269;35;1314
2022-0403;Miami Masters;20220321;254;200175;Miomir Kecmanovic;R;183;SRB;25;200000;Felix Auger Aliassime;R;193;CAN;26;6-4 6-2;93;48;1056;9;3803
2022-0403;Miami Masters;20220321;253;106401;Nick Kyrgios;R;193;AUS;25;126094;Andrey Rublev;R;188;RUS;26;6-3 6-0;52;102;673;7;4725
2022-0403;Miami Masters;20220321;252;104926;Fabio Fognini;R;178;ITA;34;106121;Taro Daniel;R;191;JPN;25;6-7(1) 6-2 7-6(5);171;34;1339;106;641
2022-0403;Miami Masters;20220321;251;105807;Pablo Carreno Busta;R;188;ESP;25;105676;David Goffin;R;180;BEL;31;6-3 6-2;69;19;2220;70;863
2022-0403;Miami Masters;20220321;250;206173;Jannik Sinner;R;188;ITA;25;200325;Emil Ruusuvuori;R;188;FIN;26;6-4 3-6 7-6(8);160;11;3474;71;862
2022-0403;Miami Masters;20220321;249;202103;Francisco Cerundolo;R;185;ARG;25;124187;Reilly Opelka;R;211;USA;26;6-1 3-1 RET;43;103;668;18;2246
2022-0403;Miami Masters;20220321;248;104792;Gael Monfils;R;193;FRA;35;106214;Oscar Otte;R;196;GER;26;7-6(9) 6-1;92;24;1723;74;836
2022-0403;Miami Masters;20220321;247;126207;Frances Tiafoe;R;188;USA;24;206909;Brandon Nakashima;R;185;USA;26;3-6 7-6(5) 6-4;130;31;1453;80;798
2022-0403;Miami Masters;20220321;246;207678;Juan Manuel Cerundolo;L;183;ARG;25;104731;Kevin Anderson;R;203;RSA;35;7-6(7) 3-6 6-3;138;122;541;91;719
2022-0403;Miami Masters;20220321;245;134770;Casper Ruud;R;183;NOR;24;105967;Henri Laaksonen;R;185;SUI;26;6-1 6-2;50;8;3870;86;744
2022-0403;Miami Masters;20220321;244;122330;Alexander Bublik;R;196;KAZ;25;123755;Daniel Elahi Galan;R;191;COL;26;6-7(7) 6-3 6-4;129;33;1416;118;554
2022-0403;Miami Masters;20220321;243;200384;Hugo Gaston;L;173;FRA;25;104545;John Isner;R;206;USA;36;7-6(5) 6-4;94;68;877;22;1846
2022-0403;Miami Masters;20220321;242;111815;Cameron Norrie;L;188;GBR;25;207733;Jack Draper;L;191;GBR;25;7-6(5) 6-4;123;12;3395;146;435
2022-0403;Miami Masters;20220321;241;106423;Thanasi Kokkinakis;R;196;AUS;25;106043;Diego Schwartzman;R;170;ARG;26;4-6 7-6(3) 6-4;185;97;700;15;2660
2022-0403;Miami Masters;20220321;240;106045;Denis Kudla;R;180;USA;25;132283;Lorenzo Sonego;R;191;ITA;26;3-6 7-6(5) 6-4;149;84;759;21;1902
2022-0403;Miami Masters;20220321;239;111456;Mackenzie Mcdonald;R;178;USA;25;105777;Grigor Dimitrov;R;188;BUL;26;6-1 6-4;72;54;981;29;1471
2022-0403;Miami Masters;20220321;238;100644;Alexander Zverev;R;198;GER;25;106432;Borna Coric;R;188;CRO;26;6-4 3-6 6-3;121;4;7025;166;359
2022-0403;Miami Masters;20220321;236;104918;Andy Murray;R;190;GBR;34;105643;Federico Delbonis;L;190;ARG;31;7-6(4) 6-1;93;85;758;36;1302
2022-0403;Miami Masters;20220321;235;124079;Pedro Martinez;R;185;ESP;25;105526;Jan Lennard Struff;R;193;GER;31;6-3 2-0 RET;55;47;1077;56;974
2022-0403;Miami Masters;20220321;232;202385;Jenson Brooksby;R;188;USA;25;105948;Federico Coria;R;180;ARG;30;3-6 6-2 6-3;126;39;1195;60;911
2022-0403;Miami Masters;20220321;231;111794;Kamil Majchrzak;R;183;POL;24;202104;Sebastian Baez;R;170;ARG;25;6-4 6-3;74;75;833;66;889
2022-0403;Miami Masters;20220321;228;144750;Lloyd Harris;R;193;RSA;25;105487;Facundo Bagnis;L;183;ARG;32;6-3 6-3;81;44;1101;104;657
2022-0403;Miami Masters;20220321;227;106415;Yoshihito Nishioka;L;170;JPN;25;105877;Emilio Gomez;R;185;ECU;26;6-2 6-7(2) 6-1;124;96;705;145;437
2022-0403;Miami Masters;20220321;224;200005;Ugo Humbert;L;188;FRA;25;105379;Aljaz Bedene;R;181;SLO;32;6-3 3-6 6-3;115;45;1098;141;450
2022-0403;Miami Masters;20220321;223;126239;Arthur Rinderknech;R;196;FRA;25;111513;Laslo Djere;R;188;SRB;26;6-2 7-6(6);100;58;940;53;986
2022-0403;Miami Masters;20220321;220;200670;J J Wolf;R;183;USA;24;127157;Daniel Altmaier;R;191;GER;26;6-4 6-4;87;167;356;69;868
2022-0403;Miami Masters;20220321;219;111442;Jordan Thompson;R;183;AUS;25;104542;Jo-Wilfried Tsonga;R;188;FRA;36;6-7(1) 6-4 6-4;158;78;805;225;245
2022-0403;Miami Masters;20220321;216;200615;Alexei Popyrin;R;196;AUS;25;207518;Lorenzo Musetti;R;185;ITA;20;7-5 7-6(5);113;92;711;76;826
2022-0403;Miami Masters;20220321;215;105916;Marton Fucsovics;R;188;HUN;24;106218;Marcos Giron;R;180;USA;26;6-3 6-4;96;55;977;52;998
2022-0403;Miami Masters;20220321;212;105062;Mikhail Kukushkin;R;183;KAZ;34;122298;Botic Van De Zandschulp;R;188;NED;26;6-4 6-4;110;159;369;42;1131
2022-0403;Miami Masters;20220321;211;126205;Tommy Paul;R;185;USA;25;126127;Benjamin Bonzi;R;185;FRA;26;6-4 6-4;75;37;1277;59;912
2022-0403;Miami Masters;20220321;208;200624;Sebastian Korda;R;196;USA;25;200221;Alejandro Davidovich Fokina;R;183;ESP;26;6-1 6-1;72;38;1269;43;1110
2022-0403;Miami Masters;20220321;207;200175;Miomir Kecmanovic;R;183;SRB;25;106058;Jack Sock;R;185;USA;26;7-6(3) 6-4;99;48;1056;144;437
2022-0403;Miami Masters;20220321;204;106401;Nick Kyrgios;R;193;AUS;25;105173;Adrian Mannarino;L;183;FRA;33;7-6(3) 6-3;92;102;673;61;904
2022-0403;Miami Masters;20220321;203;106121;Taro Daniel;R;191;JPN;24;144719;Jaume Munar;R;183;ESP;26;6-3 6-4;104;106;641;89;724
2022-0403;Miami Masters;20220321;200;105676;David Goffin;R;180;BEL;31;106148;Roberto Carballes Baena;R;183;ESP;26;6-2 6-3;86;70;863;79;801
2022-0403;Miami Masters;20220321;199;200325;Emil Ruusuvuori;R;188;FIN;25;202195;Maxime Cressy;R;198;USA;26;6-3 6-2;68;71;862;72;855
2022-0403;Miami Masters;20220321;196;202103;Francisco Cerundolo;R;185;ARG;25;134868;Tallon Griekspoor;R;188;NED;26;7-5 4-6 6-3;143;103;668;57;962
2022-0403;Miami Masters;20220321;195;106214;Oscar Otte;R;196;GER;25;106283;Mitchell Krueger;R;188;USA;25;6-3 6-4;76;74;836;160;367
2022-0403;Miami Masters;20220321;192;206909;Brandon Nakashima;R;185;USA;25;126952;Soon Woo Kwon;R;180;KOR;25;6-1 7-5;79;80;798;63;901
2022-0403;Miami Masters;20220321;191;207678;Juan Manuel Cerundolo;L;183;ARG;25;105583;Dusan Lajovic;R;180;SRB;26;6-3 7-5;97;122;541;46;1091
2022-0403;Miami Masters;20220321;188;105967;Henri Laaksonen;R;185;SUI;25;105332;Benoit Paire;R;196;FRA;32;7-6(8) 1-6 6-4;128;86;744;49;1041
2022-0403;Miami Masters;20220321;187;123755;Daniel Elahi Galan;R;191;COL;25;105357;John Millman;R;183;AUS;32;6-4 6-2;82;118;554;73;838
2022-0403;Miami Masters;20220321;184;200384;Hugo Gaston;L;173;FRA;25;207182;Emilio Nava;R;183;USA;25;6-2 6-1;62;68;877;312;148
2022-0403;Miami Masters;20220321;183;207733;Jack Draper;L;191;GBR;24;104468;Gilles Simon;R;183;FRA;37;7-5 6-1;108;146;435;139;462
2022-0403;Miami Masters;20220321;180;106423;Thanasi Kokkinakis;R;196;AUS;25;104755;Richard Gasquet;R;185;FRA;35;6-4 6-2;93;97;700;81;777
2022-0403;Miami Masters;20220321;179;106045;Denis Kudla;R;180;USA;25;209992;Juncheng Shang;U;;CHN;25;6-7(3) 7-5 6-4;178;84;759;441;82
2022-0403;Miami Masters;20220321;176;111456;Mackenzie Mcdonald;R;178;USA;25;136440;Dominik Koepfer;L;180;GER;26;6-7(8) 6-4 6-4;161;54;981;64;899
2022-0403;Miami Masters;20220321;175;106432;Borna Coric;R;188;CRO;25;104269;Fernando Verdasco;L;188;ESP;38;6-4 7-5;110;166;359;123;540
2022-0717;Houston;20220404;300;124187;Reilly Opelka;R;211;USA;25;104545;John Isner;R;206;USA;36;6-3 7-6(7);110;18;2225;27;1556
2022-0717;Houston;20220404;299;124187;Reilly Opelka;R;211;USA;25;106401;Nick Kyrgios;R;193;AUS;26;6-3 7-5;69;18;2225;94;718
2022-0717;Houston;20220404;298;104545;John Isner;R;206;USA;36;106426;Cristian Garin;R;185;CHI;26;4-6 6-3 6-4;114;27;1556;29;1453
2022-0717;Houston;20220404;297;106401;Nick Kyrgios;R;193;AUS;25;111581;Michael Mmoh;R;188;USA;25;W/O;0;94;718;226;244
2022-0717;Houston;20220404;296;124187;Reilly Opelka;R;211;USA;25;133835;Gijs Brouwer;L;;NED;26;6-3 7-5;78;18;2225;361;117
2022-0717;Houston;20220404;295;104545;John Isner;R;206;USA;36;126207;Frances Tiafoe;R;188;USA;25;6-4 2-6 6-3;118;27;1556;30;1453
2022-0717;Houston;20220404;294;106426;Cristian Garin;R;185;CHI;25;126203;Taylor Fritz;R;193;USA;26;6-2 6-7(5) 6-3;163;29;1453;13;2920
2022-0717;Houston;20220404;293;111581;Michael Mmoh;R;188;USA;24;105023;Sam Querrey;R;198;USA;34;6-2 6-4;75;226;244;114;610
2022-0717;Houston;20220404;292;106401;Nick Kyrgios;R;193;AUS;25;126205;Tommy Paul;R;185;USA;26;6-4 6-2;70;94;718;34;1298
2022-0717;Houston;20220404;291;124187;Reilly Opelka;R;211;USA;25;106283;Mitchell Krueger;R;188;USA;25;3-6 6-2 6-4;113;18;2225;161;383
2022-0717;Houston;20220404;290;133835;Gijs Brouwer;L;;NED;26;200670;J J Wolf;R;183;USA;25;6-1 6-1;64;361;117;157;397
2022-0717;Houston;20220404;289;126207;Frances Tiafoe;R;188;USA;24;104655;Pablo Cuevas;R;180;URU;36;5-7 7-5 7-6(4);160;30;1453;105;662
2022-0717;Houston;20220404;288;104545;John Isner;R;206;USA;36;105449;Steve Johnson;R;188;USA;32;6-7(1) 7-6(4) 6-3;140;27;1556;108;637
2022-0717;Houston;20220404;287;106426;Cristian Garin;R;185;CHI;25;111442;Jordan Thompson;R;183;AUS;26;3-6 6-3 6-3;131;29;1453;83;785
2022-0717;Houston;20220404;286;126203;Taylor Fritz;R;193;USA;25;126214;Alejandro Tabilo;L;188;CHI;26;6-1 6-4;62;13;2920;100;690
2022-0717;Houston;20220404;284;105023;Sam Querrey;R;198;USA;34;123755;Daniel Elahi Galan;R;191;COL;26;7-6(0) 3-6 7-6(6);149;114;610;121;550
2022-0717;Houston;20220404;283;106401;Nick Kyrgios;R;193;AUS;25;111456;Mackenzie Mcdonald;R;178;USA;26;4-6 6-3 6-4;112;94;718;52;985
